case_index,name,level,source,data_type,data_subject,data_sender,data_recipient,transmission_principle,selection_name,control_type,layer,k,random_id,alpha,operation,add_scale,normal_decision,normal_yes_minus_no_margin,patched_decision,patched_yes_minus_no_margin,delta_toward_yes,yes_to_no_flip,error
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,3.21875,Yes,0.4375,-2.78125,0,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,3.21875,No,-1.96875,-5.1875,1,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,3.21875,No,-5.6875,-8.90625,1,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,3.21875,Yes,0.125,-3.09375,0,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,3.21875,No,-2.46875,-5.6875,1,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,3.21875,No,-6.46875,-9.6875,1,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,3.21875,Yes,3.21875,0.0,0,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,3.21875,Yes,3.21875,0.0,0,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,3.21875,Yes,3.1875,-0.03125,0,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,3.21875,Yes,3.21875,0.0,0,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,3.21875,Yes,3.21875,0.0,0,
123,main124,trajectory,literature,community gathering details,the transformative fandom community,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,3.21875,Yes,3.21875,0.0,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,4.59375,Yes,1.84375,-2.75,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,4.59375,No,-0.46875,-5.0625,1,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,4.59375,No,-4.09375,-8.6875,1,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,4.59375,Yes,1.5625,-3.03125,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,4.59375,No,-1.0,-5.59375,1,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,4.59375,No,-4.78125,-9.375,1,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,4.59375,Yes,4.5625,-0.03125,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,4.59375,Yes,4.5625,-0.03125,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,4.59375,Yes,4.53125,-0.0625,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,4.59375,Yes,4.5625,-0.03125,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,4.59375,Yes,4.5625,-0.03125,0,
127,main128,trajectory,literature,participation in the fandom community,John,a fandom lover,John's colleague,reply a slack direct message,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,4.59375,Yes,4.5625,-0.03125,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,11.9375,Yes,8.4375,-3.5,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,11.9375,Yes,5.0625,-6.875,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,11.9375,No,-0.5625,-12.5,1,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,11.9375,Yes,8.03125,-3.90625,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,11.9375,Yes,4.3125,-7.625,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,11.9375,No,-1.65625,-13.59375,1,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,11.9375,Yes,11.921875,-0.015625,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,11.9375,Yes,11.90625,-0.03125,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,11.9375,Yes,11.875,-0.0625,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,11.9375,Yes,11.921875,-0.015625,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,11.9375,Yes,11.90625,-0.03125,0,
130,main131,trajectory,literature,an upcoming community event,John,a transformative fandom community member,a sibling,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,11.9375,Yes,11.890625,-0.046875,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,6.53125,Yes,3.875,-2.65625,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,6.53125,Yes,1.46875,-5.0625,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,6.53125,No,-2.28125,-8.8125,1,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,6.53125,Yes,3.53125,-3.0,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,6.53125,Yes,0.9375,-5.59375,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,6.53125,No,-2.96875,-9.5,1,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,6.53125,Yes,6.5,-0.03125,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,6.53125,Yes,6.5,-0.03125,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,6.53125,Yes,6.46875,-0.0625,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,6.53125,Yes,6.5,-0.03125,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,6.53125,Yes,6.5,-0.03125,0,
138,main139,trajectory,literature,family's attendance at a pride parade,the entire family,one of the LGBT parents,a broad social media audience,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,6.53125,Yes,6.46875,-0.0625,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,14.875,Yes,11.3125,-3.5625,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,14.875,Yes,7.65625,-7.21875,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,14.875,Yes,1.09375,-13.78125,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,14.875,Yes,10.875,-4.0,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,14.875,Yes,6.8125,-8.0625,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,14.875,No,-0.1875,-15.0625,1,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,14.875,Yes,14.859375,-0.015625,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,14.875,Yes,14.84375,-0.03125,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,14.875,Yes,14.78125,-0.09375,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,14.875,Yes,14.875,0.0,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,14.875,Yes,14.859375,-0.015625,0,
144,main145,trajectory,literature,an upcoming community event,Jane,a transformative fandom community member,a close friend outside of the community,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,14.875,Yes,14.828125,-0.046875,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,13.09375,Yes,9.71875,-3.375,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,13.09375,Yes,6.375,-6.71875,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,13.09375,Yes,0.5625,-12.53125,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,13.09375,Yes,9.34375,-3.75,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,13.09375,Yes,5.59375,-7.5,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,13.09375,No,-0.5625,-13.65625,1,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,13.09375,Yes,13.078125,-0.015625,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,13.09375,Yes,13.0625,-0.03125,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,13.09375,Yes,13.03125,-0.0625,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,13.09375,Yes,13.078125,-0.015625,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,13.09375,Yes,13.078125,-0.015625,0,
154,main155,trajectory,literature,family's participation in LGBT events,LGBT parents and their children,a close family friend,members of a community social media group,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,13.09375,Yes,13.0625,-0.03125,0,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,2.0625,No,-0.375,-2.4375,1,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,2.0625,No,-2.40625,-4.46875,1,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,2.0625,No,-5.6875,-7.75,1,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,2.0625,No,-0.625,-2.6875,1,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,2.0625,No,-2.875,-4.9375,1,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,2.0625,No,-6.375,-8.4375,1,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,2.0625,Yes,2.03125,-0.03125,0,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,2.0625,Yes,2.0,-0.0625,0,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,2.0625,Yes,2.0,-0.0625,0,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,2.0625,Yes,2.0625,0.0,0,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,2.0625,Yes,2.0,-0.0625,0,
167,main168,trajectory,literature,behavioral health treatment,a child that Jane is taking care of,a caregiver,Jane's friend,reply a message on messenger,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,2.0625,Yes,2.0,-0.0625,0,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,0.59375,No,-1.625,-2.21875,1,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,0.59375,No,-3.59375,-4.1875,1,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,0.59375,No,-6.78125,-7.375,1,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,0.59375,No,-1.90625,-2.5,1,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,0.59375,No,-4.03125,-4.625,1,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,0.59375,No,-7.390625,-7.984375,1,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,0.59375,Yes,0.59375,0.0,0,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,0.59375,Yes,0.59375,0.0,0,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,0.59375,Yes,0.5625,-0.03125,0,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,0.59375,Yes,0.59375,0.0,0,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,0.59375,Yes,0.59375,0.0,0,
176,main177,trajectory,literature,college application status (hasn't finalized),high school senior,the student's mother,extended family members,reply a message on a messenger group chat,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,0.59375,Yes,0.59375,0.0,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,14.40625,Yes,10.765625,-3.640625,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,14.40625,Yes,7.03125,-7.375,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,14.40625,Yes,0.28125,-14.125,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,14.40625,Yes,10.3125,-4.09375,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,14.40625,Yes,6.15625,-8.25,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,14.40625,No,-1.0625,-15.46875,1,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,14.40625,Yes,14.390625,-0.015625,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,14.40625,Yes,14.375,-0.03125,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,14.40625,Yes,14.34375,-0.0625,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,14.40625,Yes,14.40625,0.0,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,14.40625,Yes,14.40625,0.0,0,
179,main180,trajectory,literature,personal achievements or life events,individual experiencing a significant life event or achievement,a distant relative,broad social media audience,send a facebook post,L22_random_top100_r0,random_neurons,22,100,0,2.0,add,0.061756540561,Yes,14.40625,Yes,14.375,-0.03125,0,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_top50,ci_top_neurons,22,50,-1,0.5,add,18.600777449,Yes,4.3125,Yes,1.3125,-3.0,0,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_top50,ci_top_neurons,22,50,-1,1.0,add,18.600777449,Yes,4.3125,No,-1.28125,-5.59375,1,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_top50,ci_top_neurons,22,50,-1,2.0,add,18.600777449,Yes,4.3125,No,-5.3125,-9.625,1,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_top100,ci_top_neurons,22,100,-1,0.5,add,20.812126861000003,Yes,4.3125,Yes,0.96875,-3.34375,0,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_top100,ci_top_neurons,22,100,-1,1.0,add,20.812126861000003,Yes,4.3125,No,-1.8125,-6.125,1,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_top100,ci_top_neurons,22,100,-1,2.0,add,20.812126861000003,Yes,4.3125,No,-6.09375,-10.40625,1,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_random_top50_r0,random_neurons,22,50,0,0.5,add,0.0970970203272,Yes,4.3125,Yes,4.28125,-0.03125,0,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_random_top50_r0,random_neurons,22,50,0,1.0,add,0.0970970203272,Yes,4.3125,Yes,4.28125,-0.03125,0,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_random_top50_r0,random_neurons,22,50,0,2.0,add,0.0970970203272,Yes,4.3125,Yes,4.21875,-0.09375,0,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_random_top100_r0,random_neurons,22,100,0,0.5,add,0.061756540561,Yes,4.3125,Yes,4.3125,0.0,0,
180,main181,trajectory,crowdsourcing,pregnancy news,expectant parent,expectant parent's close friend,family group chat,reply a message on messenger group chat,L22_random_top100_r0,random_neurons,22,100,0,1.0,add,0.061756540561,Yes,4.3125,Yes,4.28125,-0.03125,0,
